,P_kbar,T_K,XH2O,V
4991,8.615384615,474.3589744,0.794871795,32.47321597
4992,8.615384615,474.3589744,0.820512821,30.8932241
4993,8.615384615,474.3589744,0.846153846,29.07739448
4994,8.615384615,474.3589744,0.871794872,26.98706141
4995,8.615384615,474.3589744,0.897435897,24.61318653
4996,8.615384615,474.3589744,0.923076923,22.04800615
5000,8.615384615,517.9487179,0.0,30.73633272
5001,8.615384615,517.9487179,0.025641026,30.8807978
5002,8.615384615,517.9487179,0.051282051,31.03349351
5003,8.615384615,517.9487179,0.076923077,31.19373405
5004,8.615384615,517.9487179,0.102564103,31.36039924
5005,8.615384615,517.9487179,0.128205128,31.53183653
5006,8.615384615,517.9487179,0.153846154,31.70577098
5007,8.615384615,517.9487179,0.179487179,31.87924271
5008,8.615384615,517.9487179,0.205128205,32.0485909
5009,8.615384615,517.9487179,0.230769231,32.20950203
5010,8.615384615,517.9487179,0.256410256,32.35713028
5011,8.615384615,517.9487179,0.282051282,32.48628306
5012,8.615384615,517.9487179,0.307692308,32.59164714
5013,8.615384615,517.9487179,0.333333333,32.66801946
5014,8.615384615,517.9487179,0.358974359,32.7105044
5015,8.615384615,517.9487179,0.384615385,32.71464916
5016,8.615384615,517.9487179,0.41025641,32.67650482
5017,8.615384615,517.9487179,0.435897436,32.5926166
5018,8.615384615,517.9487179,0.461538462,32.45995817
5019,8.615384615,517.9487179,0.487179487,32.27582939
5020,8.615384615,517.9487179,0.512820513,32.03773543
5021,8.615384615,517.9487179,0.538461538,31.74326194
5022,8.615384615,517.9487179,0.564102564,31.38995884
5023,8.615384615,517.9487179,0.58974359,30.97523442
5024,8.615384615,517.9487179,0.615384615,30.4962802
5025,8.615384615,517.9487179,0.641025641,29.95002828
5026,8.615384615,517.9487179,0.666666667,29.33316946
5027,8.615384615,517.9487179,0.692307692,28.64227187
5028,8.615384615,517.9487179,0.717948718,27.87406103
5029,8.615384615,517.9487179,0.743589744,27.02595895
5030,8.615384615,517.9487179,0.769230769,26.09698431
5031,8.615384615,517.9487179,0.794871795,25.08908732
5032,8.615384615,517.9487179,0.820512821,24.00877162
5033,8.615384615,517.9487179,0.846153846,22.86844451
5034,8.615384615,517.9487179,0.871794872,21.68647491
5040,8.615384615,561.5384615,0.0,31.89278269
5041,8.615384615,561.5384615,0.025641026,31.68607535
5042,8.615384615,561.5384615,0.051282051,31.47815393
5043,8.615384615,561.5384615,0.076923077,31.26871191
5044,8.615384615,561.5384615,0.102564103,31.05739618
5045,8.615384615,561.5384615,0.128205128,30.84380185
5046,8.615384615,561.5384615,0.153846154,30.62746838
5047,8.615384615,561.5384615,0.179487179,30.40787081
5048,8.615384615,561.5384615,0.205128205,30.18441871
5049,8.615384615,561.5384615,0.230769231,29.95644925
5050,8.615384615,561.5384615,0.256410256,29.72322346
5051,8.615384615,561.5384615,0.282051282,29.48392287
5052,8.615384615,561.5384615,0.307692308,29.2376478
5053,8.615384615,561.5384615,0.333333333,28.98341583
5054,8.615384615,561.5384615,0.358974359,28.72016389
5055,8.615384615,561.5384615,0.384615385,28.44675113
5056,8.615384615,561.5384615,0.41025641,28.16196411
5057,8.615384615,561.5384615,0.435897436,27.86452979
5058,8.615384615,561.5384615,0.461538462,27.55311857
5059,8.615384615,561.5384615,0.487179487,27.22636762
5060,8.615384615,561.5384615,0.512820513,26.88290001
5061,8.615384615,561.5384615,0.538461538,26.52133971
5062,8.615384615,561.5384615,0.564102564,26.1403492
5063,8.615384615,561.5384615,0.58974359,25.73865649
5064,8.615384615,561.5384615,0.615384615,25.31509689
5065,8.615384615,561.5384615,0.641025641,24.86865463
5066,8.615384615,561.5384615,0.666666667,24.39851527
5067,8.615384615,561.5384615,0.692307692,23.90411943
5068,8.615384615,561.5384615,0.717948718,23.38522042
5069,8.615384615,561.5384615,0.743589744,22.84193973
5070,8.615384615,561.5384615,0.769230769,22.27481777
5071,8.615384615,561.5384615,0.794871795,21.6848419
5080,8.615384615,605.1282051,0.0,32.77957493
5081,8.615384615,605.1282051,0.025641026,32.41334859
5082,8.615384615,605.1282051,0.051282051,32.04698728
5083,8.615384615,605.1282051,0.076923077,31.68042742
5084,8.615384615,605.1282051,0.102564103,31.31359709
5085,8.615384615,605.1282051,0.128205128,30.94641593
5086,8.615384615,605.1282051,0.153846154,30.57879557
5087,8.615384615,605.1282051,0.179487179,30.21063629
5088,8.615384615,605.1282051,0.205128205,29.84182869
5089,8.615384615,605.1282051,0.230769231,29.47225137
5090,8.615384615,605.1282051,0.256410256,29.1017709
5091,8.615384615,605.1282051,0.282051282,28.73023943
5092,8.615384615,605.1282051,0.307692308,28.35749512
5093,8.615384615,605.1282051,0.333333333,27.98336063
5094,8.615384615,605.1282051,0.358974359,27.60764193
5095,8.615384615,605.1282051,0.384615385,27.23012772
5096,8.615384615,605.1282051,0.41025641,26.85058918
5097,8.615384615,605.1282051,0.435897436,26.46877799
5098,8.615384615,605.1282051,0.461538462,26.08442755
5099,8.615384615,605.1282051,0.487179487,25.69725186
5100,8.615384615,605.1282051,0.512820513,25.30694652
5101,8.615384615,605.1282051,0.538461538,24.91318885
5102,8.615384615,605.1282051,0.564102564,24.51563965
5103,8.615384615,605.1282051,0.58974359,24.11394515
5104,8.615384615,605.1282051,0.615384615,23.70773926
5105,8.615384615,605.1282051,0.641025641,23.29664747
5106,8.615384615,605.1282051,0.666666667,22.88029106
5107,8.615384615,605.1282051,0.692307692,22.45829207
5108,8.615384615,605.1282051,0.717948718,22.03027926
5109,8.615384615,605.1282051,0.743589744,21.59589662
5120,8.615384615,648.7179487,0.0,33.52329017
5121,8.615384615,648.7179487,0.025641026,33.08990902
5122,8.615384615,648.7179487,0.051282051,32.65776016
5123,8.615384615,648.7179487,0.076923077,32.2268696
5124,8.615384615,648.7179487,0.102564103,31.79726149
5125,8.615384615,648.7179487,0.128205128,31.368959
5126,8.615384615,648.7179487,0.153846154,30.94198332
5127,8.615384615,648.7179487,0.179487179,30.51635275
5128,8.615384615,648.7179487,0.205128205,30.09208593
5129,8.615384615,648.7179487,0.230769231,29.6691937
5130,8.615384615,648.7179487,0.256410256,29.24768612
5131,8.615384615,648.7179487,0.282051282,28.82756868
5132,8.615384615,648.7179487,0.307692308,28.40884088
5133,8.615384615,648.7179487,0.333333333,27.99149667
5134,8.615384615,648.7179487,0.358974359,27.57552388
5135,8.615384615,648.7179487,0.384615385,27.16090125
5136,8.615384615,648.7179487,0.41025641,26.74759949
5137,8.615384615,648.7179487,0.435897436,26.33557884
5138,8.615384615,648.7179487,0.461538462,25.92478809
5139,8.615384615,648.7179487,0.487179487,25.51516298
5140,8.615384615,648.7179487,0.512820513,25.10662468
5141,8.615384615,648.7179487,0.538461538,24.69907766
5142,8.615384615,648.7179487,0.564102564,24.29240918
5143,8.615384615,648.7179487,0.58974359,23.88648469
5144,8.615384615,648.7179487,0.615384615,23.48114823
5145,8.615384615,648.7179487,0.641025641,23.07621901
5146,8.615384615,648.7179487,0.666666667,22.67148936
5147,8.615384615,648.7179487,0.692307692,22.26672219
5148,8.615384615,648.7179487,0.717948718,21.8616505
5149,8.615384615,648.7179487,0.743589744,21.45597196
5150,8.615384615,648.7179487,0.769230769,21.0493505
5151,8.615384615,648.7179487,0.794871795,20.64141326
5160,8.615384615,692.3076923,0.0,34.18546598
5161,8.615384615,692.3076923,0.025641026,33.73161132
5162,8.615384615,692.3076923,0.051282051,33.27943574
5163,8.615384615,692.3076923,0.076923077,32.8289795
5164,8.615384615,692.3076923,0.102564103,32.3802814
5165,8.615384615,692.3076923,0.128205128,31.93337912
5166,8.615384615,692.3076923,0.153846154,31.48831077
5167,8.615384615,692.3076923,0.179487179,31.04511063
5168,8.615384615,692.3076923,0.205128205,30.60381281
5169,8.615384615,692.3076923,0.230769231,30.16444863
5170,8.615384615,692.3076923,0.256410256,29.72704756
5171,8.615384615,692.3076923,0.282051282,29.29163457
5172,8.615384615,692.3076923,0.307692308,28.85823169
5173,8.615384615,692.3076923,0.333333333,28.42685634
5174,8.615384615,692.3076923,0.358974359,27.99752053
5175,8.615384615,692.3076923,0.384615385,27.57023025
5176,8.615384615,692.3076923,0.41025641,27.14498448
5177,8.615384615,692.3076923,0.435897436,26.72177387
5178,8.615384615,692.3076923,0.461538462,26.30057954
5179,8.615384615,692.3076923,0.487179487,25.88137282
5180,8.615384615,692.3076923,0.512820513,25.46411111
5181,8.615384615,692.3076923,0.538461538,25.04873909
5182,8.615384615,692.3076923,0.564102564,24.63518477
5183,8.615384615,692.3076923,0.58974359,24.22335856
5184,8.615384615,692.3076923,0.615384615,23.81314979
5185,8.615384615,692.3076923,0.641025641,23.40442604
5186,8.615384615,692.3076923,0.666666667,22.99702744
5187,8.615384615,692.3076923,0.692307692,22.59076619
5188,8.615384615,692.3076923,0.717948718,22.18542246
5189,8.615384615,692.3076923,0.743589744,21.78074028
5190,8.615384615,692.3076923,0.769230769,21.37642399
5191,8.615384615,692.3076923,0.794871795,20.97213844
5192,8.615384615,692.3076923,0.820512821,20.56749699
5193,8.615384615,692.3076923,0.846153846,20.16206635
5194,8.615384615,692.3076923,0.871794872,19.75535953
5195,8.615384615,692.3076923,0.897435897,19.34683374
5196,8.615384615,692.3076923,0.923076923,18.9358894
5197,8.615384615,692.3076923,0.948717949,18.52186893
5198,8.615384615,692.3076923,0.974358974,18.10405642
5199,8.615384615,692.3076923,1.0,17.68168195
5200,8.615384615,735.8974359,0.0,34.79943342
5201,8.615384615,735.8974359,0.025641026,34.34906618
5202,8.615384615,735.8974359,0.051282051,33.90016151
5203,8.615384615,735.8974359,0.076923077,33.45274308
5204,8.615384615,735.8974359,0.102564103,33.00683221
5205,8.615384615,735.8974359,0.128205128,32.56244956
5206,8.615384615,735.8974359,0.153846154,32.11961381
5207,8.615384615,735.8974359,0.179487179,31.67834155
5208,8.615384615,735.8974359,0.205128205,31.23864665
5209,8.615384615,735.8974359,0.230769231,30.8005415
5210,8.615384615,735.8974359,0.256410256,30.364033
5211,8.615384615,735.8974359,0.282051282,29.92912573
5212,8.615384615,735.8974359,0.307692308,29.49581941
5213,8.615384615,735.8974359,0.333333333,29.06410906
5214,8.615384615,735.8974359,0.358974359,28.63398339
5215,8.615384615,735.8974359,0.384615385,28.20542485
5216,8.615384615,735.8974359,0.41025641,27.77840817
5217,8.615384615,735.8974359,0.435897436,27.3529001
5218,8.615384615,735.8974359,0.461538462,26.92885678
5219,8.615384615,735.8974359,0.487179487,26.50622391
5220,8.615384615,735.8974359,0.512820513,26.08493479
5221,8.615384615,735.8974359,0.538461538,25.6649084
5222,8.615384615,735.8974359,0.564102564,25.24604806
5223,8.615384615,735.8974359,0.58974359,24.82823938
5224,8.615384615,735.8974359,0.615384615,24.41134777
5225,8.615384615,735.8974359,0.641025641,23.99521628
5226,8.615384615,735.8974359,0.666666667,23.57966358
5227,8.615384615,735.8974359,0.692307692,23.16447959
5228,8.615384615,735.8974359,0.717948718,22.74942345
5229,8.615384615,735.8974359,0.743589744,22.33422241
5230,8.615384615,735.8974359,0.769230769,21.91856263
5231,8.615384615,735.8974359,0.794871795,21.50209102
5232,8.615384615,735.8974359,0.820512821,21.08441167
5233,8.615384615,735.8974359,0.846153846,20.66507667
5234,8.615384615,735.8974359,0.871794872,20.24358887
5235,8.615384615,735.8974359,0.897435897,19.81939545
5236,8.615384615,735.8974359,0.923076923,19.39188582
5237,8.615384615,735.8974359,0.948717949,18.96038927
5238,8.615384615,735.8974359,0.974358974,18.52417346
5239,8.615384615,735.8974359,1.0,18.08244383
5240,8.615384615,779.4871795,0.0,35.38459384
5241,8.615384615,779.4871795,0.025641026,34.95075912
5242,8.615384615,779.4871795,0.051282051,34.51784264
5243,8.615384615,779.4871795,0.076923077,34.08583879
5244,8.615384615,779.4871795,0.102564103,33.65473935
5245,8.615384615,779.4871795,0.128205128,33.22453306
5246,8.615384615,779.4871795,0.153846154,32.79520502
5247,8.615384615,779.4871795,0.179487179,32.36673916
5248,8.615384615,779.4871795,0.205128205,31.93911081
5249,8.615384615,779.4871795,0.230769231,31.51229388
5250,8.615384615,779.4871795,0.256410256,31.08625623
5251,8.615384615,779.4871795,0.282051282,30.66095991
5252,8.615384615,779.4871795,0.307692308,30.23636017
5253,8.615384615,779.4871795,0.333333333,29.81240673
5254,8.615384615,779.4871795,0.358974359,29.38903849
5255,8.615384615,779.4871795,0.384615385,28.96618728
5256,8.615384615,779.4871795,0.41025641,28.54377442
5257,8.615384615,779.4871795,0.435897436,28.12170978
5258,8.615384615,779.4871795,0.461538462,27.69989231
5259,8.615384615,779.4871795,0.487179487,27.27820488
5260,8.615384615,779.4871795,0.512820513,26.85651665
5261,8.615384615,779.4871795,0.538461538,26.4346793
5262,8.615384615,779.4871795,0.564102564,26.01252616
5263,8.615384615,779.4871795,0.58974359,25.58986909
5264,8.615384615,779.4871795,0.615384615,25.16649737
5265,8.615384615,779.4871795,0.641025641,24.74217475
5266,8.615384615,779.4871795,0.666666667,24.31663729
5267,8.615384615,779.4871795,0.692307692,23.88958987
5268,8.615384615,779.4871795,0.717948718,23.46070391
5269,8.615384615,779.4871795,0.743589744,23.02961381
5270,8.615384615,779.4871795,0.769230769,22.5959133
5271,8.615384615,779.4871795,0.794871795,22.159154
5272,8.615384615,779.4871795,0.820512821,21.71883705
5273,8.615384615,779.4871795,0.846153846,21.27441397
5274,8.615384615,779.4871795,0.871794872,20.82528015
5275,8.615384615,779.4871795,0.897435897,20.37077105
5276,8.615384615,779.4871795,0.923076923,19.9101577
5277,8.615384615,779.4871795,0.948717949,19.44264181
5278,8.615384615,779.4871795,0.974358974,18.9673502
5279,8.615384615,779.4871795,1.0,18.48332814
5280,8.615384615,823.0769231,0.0,35.95279705
5281,8.615384615,823.0769231,0.025641026,35.55701127
5282,8.615384615,823.0769231,0.051282051,35.16222146
5283,8.615384615,823.0769231,0.076923077,34.76838527
5284,8.615384615,823.0769231,0.102564103,34.37545164
5285,8.615384615,823.0769231,0.128205128,33.98336051
5286,8.615384615,823.0769231,0.153846154,33.59204175
5287,8.615384615,823.0769231,0.179487179,33.20141404
5288,8.615384615,823.0769231,0.205128205,32.81138355
5289,8.615384615,823.0769231,0.230769231,32.42184252
5290,8.615384615,823.0769231,0.256410256,32.03266747
5291,8.615384615,823.0769231,0.282051282,31.64372003
5292,8.615384615,823.0769231,0.307692308,31.25483861
5293,8.615384615,823.0769231,0.333333333,30.86584344
5294,8.615384615,823.0769231,0.358974359,30.47653036
5295,8.615384615,823.0769231,0.384615385,30.08666898
5296,8.615384615,823.0769231,0.41025641,29.69599963
5297,8.615384615,823.0769231,0.435897436,29.30422983
5298,8.615384615,823.0769231,0.461538462,28.91103267
5299,8.615384615,823.0769231,0.487179487,28.5160376
5300,8.615384615,823.0769231,0.512820513,28.11883093
5301,8.615384615,823.0769231,0.538461538,27.71894758
5302,8.615384615,823.0769231,0.564102564,27.31586521
5303,8.615384615,823.0769231,0.58974359,26.90899666
5304,8.615384615,823.0769231,0.615384615,26.49768314
5305,8.615384615,823.0769231,0.641025641,26.08117992
5306,8.615384615,823.0769231,0.666666667,25.65864855
5307,8.615384615,823.0769231,0.692307692,25.22913983
5308,8.615384615,823.0769231,0.717948718,24.79157632
5309,8.615384615,823.0769231,0.743589744,24.34472975
5310,8.615384615,823.0769231,0.769230769,23.88719467
5311,8.615384615,823.0769231,0.794871795,23.41734826
5312,8.615384615,823.0769231,0.820512821,22.93330766
5313,8.615384615,823.0769231,0.846153846,22.43286474
5314,8.615384615,823.0769231,0.871794872,21.91340073
5315,8.615384615,823.0769231,0.897435897,21.37176528
5316,8.615384615,823.0769231,0.923076923,20.80410082
5317,8.615384615,823.0769231,0.948717949,20.20557675
5318,8.615384615,823.0769231,0.974358974,19.56996748
5319,8.615384615,823.0769231,1.0,18.8889417
5320,8.615384615,866.6666667,0.0,36.51149127
5321,8.615384615,866.6666667,0.025641026,36.05935683
5322,8.615384615,866.6666667,0.051282051,35.60897764
5323,8.615384615,866.6666667,0.076923077,35.16043823
5324,8.615384615,866.6666667,0.102564103,34.71382332
5325,8.615384615,866.6666667,0.128205128,34.26921834
5326,8.615384615,866.6666667,0.153846154,33.82670431
5327,8.615384615,866.6666667,0.179487179,33.38636171
5328,8.615384615,866.6666667,0.205128205,32.94826615
5329,8.615384615,866.6666667,0.230769231,32.5124873
5330,8.615384615,866.6666667,0.256410256,32.07908686
5331,8.615384615,866.6666667,0.282051282,31.64811627
5332,8.615384615,866.6666667,0.307692308,31.21961394
5333,8.615384615,866.6666667,0.333333333,30.79360218
5334,8.615384615,866.6666667,0.358974359,30.37008351
5335,8.615384615,866.6666667,0.384615385,29.94903658
5336,8.615384615,866.6666667,0.41025641,29.53041243
5337,8.615384615,866.6666667,0.435897436,29.11412668
5338,8.615384615,866.6666667,0.461538462,28.7000566
5339,8.615384615,866.6666667,0.487179487,28.28803284
5340,8.615384615,866.6666667,0.512820513,27.87783243
5341,8.615384615,866.6666667,0.538461538,27.46917056
5342,8.615384615,866.6666667,0.564102564,27.06169146
5343,8.615384615,866.6666667,0.58974359,26.65495823
5344,8.615384615,866.6666667,0.615384615,26.24844146
5345,8.615384615,866.6666667,0.641025641,25.84150889
5346,8.615384615,866.6666667,0.666666667,25.43340572
5347,8.615384615,866.6666667,0.692307692,25.02324482
5348,8.615384615,866.6666667,0.717948718,24.60998493
5349,8.615384615,866.6666667,0.743589744,24.19240957
5350,8.615384615,866.6666667,0.769230769,23.76910104
5351,8.615384615,866.6666667,0.794871795,23.33840826
5352,8.615384615,866.6666667,0.820512821,22.89840624
5353,8.615384615,866.6666667,0.846153846,22.44684484
5354,8.615384615,866.6666667,0.871794872,21.98107534
5355,8.615384615,866.6666667,0.897435897,21.49795831
5356,8.615384615,866.6666667,0.923076923,20.99372567
5357,8.615384615,866.6666667,0.948717949,20.46378266
5358,8.615384615,866.6666667,0.974358974,19.90240635
5359,8.615384615,866.6666667,1.0,19.30226604
5360,8.615384615,910.2564103,0.0,37.06540903
5361,8.615384615,910.2564103,0.025641026,36.59022837
5362,8.615384615,910.2564103,0.051282051,36.11599081
5363,8.615384615,910.2564103,0.076923077,35.64279848
5364,8.615384615,910.2564103,0.102564103,35.17076058
5365,8.615384615,910.2564103,0.128205128,34.69999355
5366,8.615384615,910.2564103,0.153846154,34.23062107
