SN:0141335,,
Time/s,Pressure/MPa,Temperature/°C
12008.95,11.3330,32.6
12011.95,11.3334,32.6
12014.95,11.3340,32.6
12017.95,11.3336,32.6
12020.95,11.3332,32.6
12023.95,11.3337,32.6
12026.95,11.3334,32.6
12029.95,11.3341,32.6
12032.95,11.3341,32.6
12035.95,11.3338,32.6
12038.95,11.3343,32.6
12041.95,11.3338,32.6
12044.95,11.3333,32.6
12047.95,11.3341,32.6
12050.95,11.3339,32.6
12053.95,11.3344,32.6
12056.95,11.3346,32.6
12059.95,11.3347,32.6
12062.95,11.3342,32.6
12065.95,11.3343,32.6
12068.95,11.3343,32.6
12071.95,11.3345,32.6
12074.95,11.3334,32.6
12077.95,11.3329,32.6
12080.95,11.3336,32.6
12083.95,11.3341,32.6
12086.95,11.3344,32.6
12089.95,11.3344,32.6
12092.95,11.3343,32.6
12095.95,11.3339,32.6
12098.95,11.3342,32.6
12101.95,11.3342,32.6
12104.95,11.3338,32.6
12107.95,11.3329,32.6
12110.95,11.3331,32.6
12113.95,11.3337,32.6
12116.95,11.3337,32.6
12119.95,11.3341,32.6
12122.95,11.3342,32.6
12125.95,11.3337,32.6
12128.95,11.3341,32.6
12131.95,11.3343,32.6
12134.95,11.3338,32.6
12137.95,11.3336,32.6
12140.95,11.3325,32.6
12143.95,11.3321,32.6
12146.95,11.3330,32.6
12149.95,11.3323,32.6
12152.95,11.3324,32.6
12155.95,11.3323,32.6
12158.95,11.3325,32.6
12161.95,11.3328,32.6
12164.95,11.3327,32.6
12167.95,11.3337,32.6
12170.95,11.3333,32.6
12173.95,11.3332,32.6
12176.95,11.3321,32.6
12179.95,11.3320,32.6
12182.95,11.3319,32.6
12185.95,11.2682,32.6
12188.95,11.1440,32.6
12191.95,11.1687,32.6
12194.95,10.5346,32.6
12197.95,10.5068,32.6
12200.95,10.7214,32.6
12203.95,10.7372,32.6
12206.95,10.8509,32.6
12209.94,10.8480,32.6
12212.94,10.8241,32.6
12215.94,10.7847,32.6
12218.94,10.7817,32.6
12221.94,10.7900,32.6
12224.94,10.7967,32.6
12227.94,10.8016,32.6
12230.94,10.8051,32.6
12233.94,10.8077,32.6
12236.94,10.8111,32.6
12239.94,10.8124,32.6
12242.94,10.8135,32.6
12245.94,10.8150,32.6
12248.94,10.8168,32.6
12251.94,10.8189,32.6
12254.94,10.8204,32.6
12257.94,10.8219,32.6
12260.94,10.8218,32.6
12263.94,10.8221,32.6
12266.94,10.8233,32.6
12269.94,10.8232,32.6
12272.94,10.8231,32.6
12275.94,10.8236,32.6
12278.94,10.8243,32.6
12281.94,10.8244,32.6
12284.94,10.8252,32.6
12287.94,10.8254,32.6
12290.94,10.8251,32.6
12293.94,10.8256,32.6
12296.94,10.8253,32.6
12299.94,10.8258,32.6
12302.94,10.8259,32.6
12305.94,10.8252,32.6
12308.94,10.8260,32.6
12311.94,10.8258,32.6
12314.94,10.8257,32.6
12317.94,10.8255,32.6
12320.94,10.8253,32.6
12323.94,10.8251,32.6
12326.94,10.8263,32.6
12329.94,10.8261,32.6
12332.94,10.8265,32.6
12335.94,10.8272,32.6
12338.94,10.8277,32.6
12341.94,10.8276,32.6
12344.94,10.8278,32.6
12347.94,10.8283,32.6
12350.94,10.8285,32.6
12353.94,10.8279,32.6
12356.94,10.8284,32.6
12359.94,10.8291,32.6
12362.94,10.8302,32.6
12365.94,10.8304,32.6
12368.94,10.8297,32.6
12371.94,10.8290,32.6
12374.94,10.8289,32.6
12377.94,10.8285,32.6
12380.94,10.8280,32.6
12383.94,10.8279,32.6
12386.93,10.8276,32.6
12389.93,10.8283,32.6
12392.93,10.8279,32.6
12395.94,10.8274,32.6
12398.93,10.8269,32.6
12401.93,10.8260,32.6
12404.93,10.8261,32.6
12407.93,10.8259,32.6
12410.93,10.8265,32.6
12413.93,10.8267,32.6
12416.93,10.8262,32.6
12419.93,10.7697,32.6
12422.94,10.7480,32.6
12425.93,10.3434,32.6
12428.93,10.4213,32.6
12431.93,10.4492,32.6
12434.93,10.4534,32.6
12437.93,10.4515,32.6
12440.93,10.4168,32.6
12443.93,10.4327,32.6
12446.93,10.4417,32.6
12449.93,10.4485,32.6
12452.93,10.4547,32.6
12455.93,10.4593,32.6
12458.93,10.4623,32.6
12461.93,10.4652,32.6
12464.93,10.4678,32.6
12467.93,10.4692,32.6
12470.93,10.4705,32.6
12473.93,10.4729,32.6
12476.93,10.4742,32.6
12479.93,10.4707,32.6
12482.93,10.4618,32.6
12485.93,10.4346,32.6
12488.93,10.4410,32.6
12491.93,10.4437,32.6
12494.93,10.4457,32.6
12497.93,10.4475,32.6
12500.93,10.4482,32.6
12503.93,10.4496,32.6
12506.93,10.4510,32.6
12509.93,10.4523,32.6
12512.93,10.4533,32.6
12515.93,10.4546,32.6
12518.93,10.4547,32.6
12521.93,10.4556,32.6
12524.93,10.4555,32.6
12527.93,10.4555,32.6
12530.93,10.4562,32.6
12533.93,10.4563,32.6
12536.93,10.4562,32.6
12539.93,10.4565,32.6
12542.93,10.4570,32.6
12545.93,10.4568,32.6
12548.93,10.4568,32.6
12551.93,10.4559,32.6
12554.93,10.4561,32.6
12557.93,10.4568,32.6
12560.93,10.4590,32.6
12563.93,10.4590,32.6
12566.93,10.4588,32.6
12569.93,10.4585,32.6
12572.93,10.4589,32.6
12575.93,10.4589,32.6
12578.93,10.4593,32.6
12581.93,10.4606,32.6
12584.93,10.4611,32.6
12587.93,10.4609,32.6
12590.93,10.4603,32.6
12593.93,10.4607,32.6
12596.93,10.4604,32.6
12599.93,10.4601,32.6
12602.93,10.4599,32.6
12605.93,10.4596,32.6
12608.93,10.4601,32.6
12611.93,10.4599,32.6
12614.93,10.4598,32.6
12617.93,10.4596,32.6
12620.93,10.4592,32.6
12623.93,10.4593,32.6
12626.93,10.4591,32.6
12629.93,10.4583,32.6
12632.93,10.4582,32.6
12635.93,10.4575,32.6
12638.93,10.4582,32.6
12641.93,10.4584,32.6
12644.93,10.1968,32.6
12647.93,9.9025,32.6
12650.93,10.0382,32.6
12653.93,10.0697,32.6
12656.93,10.1201,32.6
12659.93,10.1196,32.6
12662.93,10.1237,32.6
12665.93,10.1291,32.6
12668.93,10.1337,32.6
12671.93,10.1374,32.6
12674.93,10.1206,32.6
12677.93,10.1257,32.6
12680.93,10.1059,32.6
12683.93,10.1135,32.6
12686.93,10.1170,32.6
12689.93,10.1208,32.6
12692.93,10.1229,32.6
12695.93,10.1241,32.6
12698.93,10.1264,32.6
12701.93,10.1279,32.6
12704.93,10.1297,32.6
12707.93,10.1307,32.6
12710.93,10.1311,32.6
12713.93,10.1319,32.6
12716.93,10.1325,32.6
12719.92,10.1330,32.6
12722.92,10.1343,32.6
12725.93,10.1345,32.6
12728.92,10.1346,32.6
12731.92,10.1352,32.6
12734.92,10.1352,32.6
12737.92,10.1359,32.6
12740.92,10.1361,32.6
12743.92,10.1360,32.6
12746.92,10.1363,32.6
12749.92,10.1364,32.6
12752.92,10.1370,32.6
12755.93,10.1366,32.6
12758.92,10.1363,32.6
12761.92,10.1370,32.6
12764.92,10.1367,32.6
12767.92,10.1359,32.6
12770.92,10.1356,32.6
12773.92,10.1355,32.6
12776.92,10.1345,32.6
12779.92,10.1348,32.6
12782.92,10.1354,32.6
12785.92,10.1360,32.6
12788.92,10.1354,32.6
12791.92,10.1355,32.6
12794.92,10.1352,32.6
12797.92,10.1355,32.6
12800.92,10.1355,32.6
12803.92,10.1356,32.6
12806.92,10.1351,32.6
12809.92,10.1349,32.6
12812.92,10.1346,32.6
12815.92,10.1344,32.6
12818.92,10.1360,32.6
12821.92,10.1351,32.6
12824.92,10.1358,32.6
12827.92,10.1354,32.6
12830.92,10.1348,32.6
12833.92,10.1353,32.6
12836.92,10.1352,32.6
12839.92,10.1350,32.6
12842.92,10.1350,32.6
12845.92,10.1347,32.6
12848.92,10.1344,32.6
12851.92,10.1338,32.6
12854.92,10.1348,32.6
12857.92,10.1343,32.6
12860.92,10.1340,32.6
12863.92,10.1343,32.6
12866.92,10.1342,32.6
12869.92,10.1343,32.6
12872.92,10.1346,32.6
12875.92,10.1346,32.6
12878.92,10.1344,32.6
12881.92,10.1349,32.6
12884.92,10.1354,32.6
12887.92,10.1350,32.6
12890.92,10.1353,32.6
12893.92,10.1348,32.6
12896.92,10.1351,32.6
12899.92,10.1348,32.6
12902.92,10.1346,32.6
12905.92,10.1345,32.6
12908.92,10.1346,32.6
12911.92,10.1345,32.6
12914.92,10.1342,32.6
12917.92,10.1351,32.6
12920.92,10.1357,32.6
12923.92,10.1348,32.6
12926.92,10.1348,32.6
12929.92,10.1346,32.6
12932.92,10.1335,32.6
12935.92,10.1332,32.6
12938.92,10.1333,32.6
12941.92,10.1327,32.6
12944.92,10.1323,32.6
12947.92,10.1320,32.6
12950.92,10.1317,32.6
12953.92,10.1320,32.6
12956.92,10.1332,32.6
12959.92,10.1337,32.6
12962.92,10.1329,32.6
12965.92,10.1338,32.6
12968.92,10.1343,32.6
12971.92,10.1347,32.6
12974.92,10.1342,32.6
12977.92,10.1338,32.6
12980.92,10.1344,32.6
12983.92,10.1345,32.6
12986.92,10.1343,32.6
12989.92,10.1335,32.6
12992.92,10.1339,32.6
12995.92,10.1341,32.6
12998.92,10.1333,32.6
13001.92,10.1333,32.6
13004.92,10.1330,32.6
13007.92,10.1339,32.6
13010.92,10.1346,32.6
13013.92,10.1349,32.6
13016.91,10.1349,32.6
13019.91,10.1351,32.6
13022.92,10.1352,32.6
13025.91,10.1352,32.6
13028.92,10.1345,32.6
13031.92,10.1348,32.6
13034.91,10.1350,32.6
13037.91,10.1347,32.6
13040.91,10.1349,32.6
13043.91,10.1358,32.6
13046.91,10.1350,32.6
13049.91,10.1351,32.6
13052.91,10.1353,32.6
13055.92,10.1358,32.6
13058.91,10.1343,32.6
13061.92,10.1343,32.6
13064.91,10.1351,32.6
13067.92,10.1359,32.6
13070.92,10.1365,32.6
13073.92,10.1368,32.6
13076.92,10.1379,32.6
13079.91,10.1367,32.6
13082.92,10.1367,32.6
13085.92,10.1369,32.6
13088.91,10.1365,32.6
13091.91,10.1370,32.6
13094.91,10.1366,32.6
13097.91,10.1370,32.6
13100.92,10.1370,32.6
13103.91,10.1365,32.6
13106.91,10.1376,32.6
13109.92,10.1375,32.6
13112.92,10.1381,32.6
13115.91,10.1385,32.6
13118.91,10.1383,32.6
13121.91,10.1384,32.6
13124.91,10.1389,32.6
13127.91,10.1425,32.6
13130.91,10.1438,32.6
13133.91,10.1434,32.6
13136.91,10.1421,32.6
13139.91,10.1422,32.6
13142.91,10.1410,32.6
13145.91,10.1401,32.6
13148.91,10.1406,32.6
13151.91,10.1410,32.6
13154.91,10.1408,32.6
13157.91,10.1404,32.6
13160.91,10.0213,32.6
13163.91,9.9123,32.6
13166.91,9.8817,32.6
13169.91,9.8341,32.6
13172.91,9.7832,32.6
13175.91,9.7728,32.6
13178.91,9.7936,32.6
13181.91,9.8049,32.6
13184.91,9.8132,32.6
13187.91,9.8193,32.6
13190.91,9.8239,32.6
13193.91,9.8288,32.6
13196.91,9.8312,32.6
13199.91,9.8343,32.6
13202.91,9.8368,32.6
13205.91,9.8389,32.6
13208.90,9.8403,32.6
13211.90,9.8415,32.6
13214.90,9.8430,32.6
13217.91,9.8439,32.6
13220.91,9.8447,32.6
13223.91,9.8459,32.6
13226.90,9.8462,32.6
13229.90,9.8465,32.6
13232.91,9.8472,32.6
13235.91,9.8478,32.6
13238.91,9.8478,32.6
13241.91,9.8484,32.6
13244.91,9.8490,32.6
13247.91,9.8498,32.6
13250.91,9.8497,32.6
13253.91,9.8505,32.6
13256.90,9.8500,32.6
13259.90,9.8494,32.6
13262.91,9.8499,32.6
13265.91,9.8491,32.6
13268.91,9.8494,32.6
13271.91,9.8493,32.6
13274.91,9.8498,32.6
13277.91,9.8503,32.6
13280.91,9.8505,32.6
13283.90,9.8512,32.6
13286.90,9.8516,32.6
13289.91,9.8514,32.6
13292.90,9.8518,32.6
13295.90,9.8529,32.6
13298.90,9.8525,32.6
13301.90,9.8531,32.6
13304.90,9.8524,32.6
13307.90,9.8524,32.6
13310.90,9.8520,32.6
13313.90,9.8522,32.6
13316.90,9.8535,32.6
13319.90,9.8530,32.6
13322.90,9.8529,32.6
13325.90,9.8527,32.6
13328.90,9.8526,32.6
13331.90,9.8527,32.6
13334.90,9.8519,32.6
13337.91,9.8520,32.6
13340.90,9.8523,32.6
13343.90,9.8518,32.6
13346.90,9.8525,32.6
13349.90,9.8519,32.6
13352.91,9.8520,32.6
13355.91,9.8522,32.6
13358.91,9.8527,32.6
13361.91,9.8512,32.6
13364.91,9.8519,32.6
13367.91,9.8521,32.6
13370.91,9.8529,32.6
13373.91,9.8533,32.6
13376.91,9.8535,32.6
13379.91,9.8544,32.6
13382.91,9.8551,32.6
13385.91,9.8551,32.6
13388.91,9.8540,32.6
13391.91,9.8545,32.6
13394.91,9.8543,32.6
13397.91,9.8544,32.6
13400.91,9.8552,32.6
13403.91,9.8543,32.6
13406.91,9.8545,32.6
13409.90,9.8542,32.6
13412.91,9.8552,32.6
13415.91,9.8549,32.6
13418.91,9.8551,32.6
13421.90,9.8556,32.6
13424.91,9.8555,32.6
13427.91,9.8551,32.6
13430.91,9.8548,32.6
13433.91,9.8552,32.6
13436.91,9.8551,32.6
13439.91,9.8553,32.6
13442.91,9.8549,32.6
13445.91,9.8554,32.6
13448.91,9.8556,32.6
13451.91,9.8550,32.6
13454.91,9.8540,32.6
13457.91,9.8536,32.6
13460.91,9.8545,32.6
13463.91,9.8540,32.6
13466.91,9.8543,32.6
13469.91,9.8550,32.6
13472.91,9.8548,32.6
13475.91,9.8546,32.6
13478.91,9.8539,32.6
13481.91,9.8537,32.6
13484.91,9.8535,32.6
13487.91,9.8543,32.6
13490.91,9.8534,32.6
13493.91,9.8536,32.6
13496.91,9.8537,32.6
13499.91,9.8546,32.6
13502.91,9.8543,32.6
13505.91,9.8546,32.6
13508.91,9.8553,32.6
13511.91,9.8549,32.6
13514.90,9.8554,32.6
13517.91,9.8556,32.6
13520.91,9.8566,32.6
13523.91,9.8567,32.6
13526.91,9.8563,32.6
13529.90,9.8564,32.6
13532.91,9.8568,32.6
13535.91,9.8569,32.6
13538.90,9.8568,32.6
13541.90,9.8559,32.6
13544.91,9.8560,32.6
13547.90,9.8564,32.6
13550.91,9.8551,32.6
13553.91,9.8560,32.6
13556.90,9.8552,32.6
13559.91,9.8554,32.6
13562.91,9.8546,32.6
13565.91,9.8550,32.6
13568.91,9.8552,32.6
13571.91,9.8559,32.6
13574.91,9.8562,32.6
13577.91,9.8575,32.6
13580.91,9.8565,32.6
13583.91,9.8573,32.6
13586.91,9.8575,32.6
13589.91,9.8578,32.6
13592.91,9.8591,32.6
13595.91,9.8595,32.6
13598.91,9.8589,32.6
13601.91,9.8589,32.6
13604.91,9.8588,32.6
13607.91,9.8589,32.6
13610.91,9.8582,32.6
13613.91,9.8590,32.6
13616.91,9.8585,32.6
13619.91,9.8585,32.6
13622.91,9.8587,32.6
13625.91,9.8585,32.6
13628.91,9.8579,32.6
13631.91,9.8583,32.6
13634.91,9.8581,32.6
13637.91,9.8575,32.6
13640.91,9.8580,32.6
13643.91,9.8574,32.6
13646.91,9.8571,32.6
13649.91,9.8565,32.6
13652.91,9.8570,32.6
13655.91,9.8571,32.6
13658.91,9.8568,32.6
13661.91,9.8566,32.6
13664.91,9.8564,32.6
13667.91,9.8563,32.6
13670.91,9.8576,32.6
13673.91,9.8577,32.6
13676.91,9.8573,32.6
13679.91,9.8575,32.6
13682.91,9.8575,32.6
13685.91,9.8572,32.6
13688.91,9.8358,32.6
13691.91,9.5322,32.6
13694.91,9.3622,32.6
13697.91,9.4122,32.6
13700.91,9.4363,32.6
13703.91,9.4507,32.6
13706.91,9.4613,32.6
13709.91,9.4696,32.6
13712.91,9.4769,32.6
13715.91,9.4823,32.6
13718.91,9.4862,32.6
13721.91,9.4899,32.6
13724.91,9.4928,32.6
13727.91,9.4946,32.6
13730.91,9.4967,32.6
13733.91,9.4988,32.6
13736.91,9.5008,32.6
13739.91,9.5024,32.6
13742.91,9.5033,32.6
13745.91,9.5045,32.6
13748.91,9.5052,32.6
13751.91,9.5054,32.6
13754.91,9.5075,32.6
13757.91,9.5083,32.6
13760.91,9.5093,32.6
13763.91,9.5098,32.6
13766.91,9.5099,32.6
13769.91,9.5114,32.6
13772.91,9.5118,32.6
13775.91,9.5121,32.6
13778.91,9.5127,32.6
13781.91,9.5127,32.6
13784.91,9.5124,32.6
13787.91,9.5124,32.6
13790.91,9.5129,32.6
13793.91,9.5131,32.6
13796.91,9.5126,32.6
13799.91,9.5129,32.6
13802.91,9.5124,32.6
13805.91,9.5114,32.6
13808.91,9.5118,32.6
13811.91,9.5115,32.6
13814.91,9.5108,32.6
13817.91,9.5104,32.6
13820.91,9.5110,32.6
13823.91,9.5113,32.6
13826.91,9.5108,32.6
13829.91,9.5115,32.7
13832.91,9.5113,32.7
13835.91,9.5116,32.7
13838.91,9.5122,32.7
13841.91,9.5121,32.7
13844.91,9.5126,32.7
13847.91,9.5118,32.7
13850.91,9.5120,32.7
13853.91,9.5111,32.7
13856.91,9.5120,32.7
13859.91,9.5127,32.7
13862.91,9.5128,32.7
13865.91,9.5141,32.7
13868.91,9.5144,32.7
13871.91,9.5153,32.7
13874.91,9.5150,32.7
13877.91,9.5148,32.7
13880.91,9.5155,32.7
13883.91,9.5149,32.7
13886.91,9.5149,32.7
13889.91,9.5149,32.7
13892.91,9.5154,32.7
13895.91,9.5147,32.7
13898.91,9.5132,32.7
13901.91,9.5132,32.7
13904.91,9.5126,32.7
13907.91,9.5122,32.7
13910.91,9.5126,32.7
13913.91,9.5121,32.7
13916.91,9.5112,32.7
13919.91,9.5111,32.7
13922.91,9.5110,32.7
13925.91,9.5127,32.7
13928.91,9.5124,32.7
13931.91,9.5128,32.7
13934.91,9.5136,32.7
13937.91,9.5137,32.7
13940.91,9.5129,32.7
13943.91,9.5127,32.7
13946.91,9.5124,32.7
13949.91,9.5127,32.7
13952.91,9.5131,32.7
13955.91,9.5140,32.7
13958.91,9.5140,32.7
13961.91,9.5145,32.7
13964.91,9.5140,32.7
13967.91,9.5135,32.7
13970.91,9.5141,32.7
13973.91,9.5139,32.7
13976.91,9.5150,32.7
13979.91,9.5148,32.7
13982.91,9.5150,32.7
13985.91,9.5150,32.7
13988.91,9.5158,32.6
13991.91,9.5159,32.7
13994.91,9.5158,32.7
13997.91,9.5160,32.7
14000.91,9.5161,32.7
14003.91,9.5166,32.7
14006.91,9.5164,32.7
14009.91,9.5159,32.6
14012.91,9.5166,32.6
14015.91,9.5161,32.6
14018.91,9.5160,32.6
14021.91,9.5163,32.6
14024.91,9.5163,32.7
14027.91,9.5165,32.6
14030.91,9.5173,32.6
14033.91,9.5168,32.6
14036.91,9.5165,32.6
14039.91,9.5169,32.6
14042.91,9.5172,32.6
14045.91,9.5168,32.6
14048.91,9.5163,32.6
14051.91,9.5163,32.6
14054.91,9.5161,32.6
14057.91,9.5157,32.6
14060.91,9.5160,32.6
14063.91,9.5160,32.6
14066.91,9.5160,32.6
14069.92,9.5166,32.6
14072.91,9.5159,32.6
14075.91,9.5158,32.6
14078.91,9.5163,32.6
14081.91,9.5158,32.6
14084.91,9.5150,32.6
14087.91,9.5149,32.6
14090.91,9.5147,32.6
14093.91,9.5151,32.6
14096.92,9.5158,32.6
14099.92,9.5162,32.6
14102.92,9.5165,32.6
14105.92,9.5164,32.6
14108.92,9.5166,32.6
14111.92,9.5166,32.6
14114.92,9.5165,32.6
14117.92,9.5165,32.6
14120.92,9.5169,32.6
14123.91,9.5165,32.6
14126.91,9.5168,32.6
14129.91,9.5166,32.6
14132.91,9.5163,32.6
14135.91,9.5170,32.6
14138.91,9.5162,32.6
14141.91,9.5162,32.6
14144.91,9.5170,32.6
14147.91,9.5170,32.6
14150.91,9.5168,32.6
14153.91,9.5168,32.6
14156.91,9.5158,32.6
14159.91,9.5162,32.6
14162.91,9.5157,32.6
14165.91,9.5169,32.6
14168.91,9.5172,32.6
14171.91,9.5171,32.6
14174.91,9.5167,32.6
14177.91,9.5172,32.6
14180.91,9.5167,32.6
14183.91,9.5163,32.6
14186.91,9.5169,32.6
14189.91,9.5168,32.6
14192.91,9.5167,32.6
14195.91,9.5166,32.6
14198.91,9.5167,32.6
14201.91,9.5175,32.6
14204.91,9.5174,32.6
14207.91,9.5174,32.6
14210.91,9.5174,32.6
14213.91,9.5167,32.6
14216.91,9.5173,32.6
14219.91,9.5177,32.6
14222.91,9.5168,32.6
14225.91,9.5167,32.6
14228.91,9.5171,32.6
14231.91,9.5176,32.6
14234.91,9.5178,32.6
14237.91,9.5179,32.6
14240.91,9.5174,32.6
14243.91,9.5178,32.6
14246.91,9.5175,32.6
14249.91,9.5173,32.6
14252.91,9.5175,32.6
14255.91,9.5181,32.6
14258.91,9.5179,32.6
14261.91,9.5183,32.6
14264.91,9.5187,32.6
14267.91,9.5186,32.6
14270.91,9.5183,32.6
14273.91,9.5186,32.6
14276.91,9.5182,32.6
14279.91,9.5178,32.6
14282.91,9.5173,32.6
14285.91,9.5180,32.6
14288.91,9.5183,32.6
14291.91,9.5184,32.6
14294.91,9.5178,32.6
14297.91,9.5178,32.6
14300.91,9.5185,32.6
14303.91,9.5183,32.6
14306.91,9.5176,32.6
14309.91,9.5174,32.6
14312.91,9.5173,32.6
14315.91,9.5170,32.6
14318.91,9.5171,32.6
14321.91,9.5169,32.6
14324.91,9.5167,32.6
14327.91,9.5174,32.6
14330.91,9.5177,32.6
14333.91,9.5182,32.6
14336.91,9.5181,32.6
14339.91,9.5182,32.6
14342.91,9.5179,32.6
14345.91,9.5175,32.6
14348.91,9.4204,32.6
14351.91,9.3283,32.6
14354.91,9.3357,32.6
14357.91,8.7988,32.6
14360.91,9.0608,32.6
14363.91,9.1228,32.6
14366.91,9.1283,32.6
14369.91,9.1355,32.6
14372.91,9.1419,32.6
14375.91,9.1467,32.6
14378.91,9.1520,32.6
14381.91,9.1564,32.6
14384.91,9.1566,32.6
14387.91,9.1359,32.6
14390.91,9.1070,32.6
14393.91,9.0926,32.6
14396.91,9.0850,32.6
14399.91,9.0940,32.6
14402.91,9.0996,32.6
14405.91,9.1029,32.6
14408.91,9.1055,32.6
14411.91,9.1074,32.6
14414.91,9.1091,32.6
14417.91,9.1107,32.6
14420.91,9.1124,32.6
14423.91,9.1128,32.7
14426.91,9.1143,32.7
14429.91,9.1159,32.7
14432.91,9.1164,32.7
14435.91,9.1169,32.7
14438.91,9.1175,32.7
14441.91,9.1170,32.7
14444.91,9.1173,32.7
14447.91,9.1176,32.7
14450.91,9.1179,32.7
14453.91,9.1181,32.7
14456.91,9.1187,32.7
14459.91,9.1190,32.7
14462.91,9.1193,32.7
14465.91,9.1190,32.7
14468.91,9.1201,32.7
14471.91,9.1203,32.7
14474.91,9.1207,32.7
14477.91,9.1210,32.7
14480.91,9.1208,32.7
14483.91,9.1214,32.7
14486.91,9.1210,32.7
14489.91,9.1212,32.7
14492.91,9.1216,32.7
14495.91,9.1225,32.7
14498.91,9.1225,32.7
14501.91,9.1221,32.7
14504.91,9.1218,32.7
14507.91,9.1215,32.7
14510.91,9.1209,32.7
14513.91,9.1207,32.7
14516.91,9.1203,32.7
14519.91,9.1199,32.7
14522.91,9.1201,32.7
14525.91,9.1190,32.7
14528.90,9.1187,32.7
14531.91,9.1188,32.7
14534.90,9.1182,32.7
14537.90,9.1185,32.7
14540.90,9.1187,32.7
14543.91,9.1176,32.7
14546.90,9.1186,32.7
14549.90,9.1193,32.7
14552.90,9.1190,32.7
14555.90,9.1193,32.7
14558.90,9.1189,32.7
14561.91,9.1190,32.7
14564.90,9.1187,32.7
14567.91,9.1188,32.7
14570.91,9.1187,32.7
14573.91,9.1188,32.7
14576.91,9.1191,32.7
14579.91,9.1195,32.7
14582.91,9.1194,32.7
14585.91,9.1201,32.7
14588.91,9.1200,32.7
14591.91,9.1188,32.7
14594.90,9.1198,32.7
14597.91,9.1199,32.7
14600.90,9.1200,32.7
14603.91,9.1215,32.7
14606.91,9.1212,32.7
14609.90,9.1212,32.7
14612.90,9.1196,32.7
14615.90,9.1202,32.7
14618.90,9.1197,32.7
14621.91,9.1198,32.7
14624.91,9.1188,32.7
14627.90,9.1186,32.7
14630.90,9.1186,32.7
14633.90,9.1203,32.7
14636.91,9.1196,32.7
14639.90,9.1194,32.7
14642.91,9.1186,32.7
14645.90,9.1196,32.7
14648.90,9.1192,32.7
14651.90,9.1190,32.7
14654.90,9.1189,32.7
14657.90,9.1198,32.7
14660.90,9.1186,32.7
14663.90,9.1183,32.7
14666.90,9.1182,32.7
14669.90,9.1187,32.7
14672.90,9.1193,32.7
14675.90,9.1190,32.7
14678.90,9.1193,32.7
14681.90,9.1188,32.7
14684.90,9.1191,32.7
14687.90,9.1199,32.7
14690.90,9.1197,32.7
14693.90,9.1199,32.7
14696.90,9.1205,32.7
14699.90,9.1207,32.7
14702.90,9.1203,32.7
14705.90,9.1204,32.7
14708.90,9.1213,32.7
14711.90,9.1212,32.7
14714.90,9.1204,32.7
14717.90,9.1213,32.7
14720.90,9.1210,32.7
14723.90,9.1206,32.7
14726.90,9.1207,32.7
14729.90,9.1204,32.7
14732.90,9.1197,32.7
14735.90,9.1204,32.7
14738.90,9.1196,32.7
14741.90,9.1208,32.7
14744.90,9.1205,32.7
14747.90,9.1204,32.7
14750.90,9.1205,32.7
14753.90,9.1204,32.7
14756.90,9.1213,32.7
14759.90,9.1212,32.7
14762.90,9.1213,32.7
14765.90,9.1213,32.7
14768.90,9.1212,32.7
14771.90,9.1210,32.7
14774.90,9.1209,32.7
14777.90,9.1204,32.7
14780.90,9.1212,32.7
14783.90,9.1208,32.7
14786.90,9.1204,32.7
14789.90,9.1217,32.7
14792.90,9.1218,32.7
14795.90,9.1219,32.7
14798.90,9.1223,32.7
14801.90,8.9125,32.7
14804.90,8.6868,32.7
14807.90,8.7840,32.7
14810.90,8.8149,32.7
14813.90,8.7874,32.7
14816.90,8.7559,32.7
14819.90,8.7906,32.7
14822.90,8.7795,32.7
14825.90,8.7773,32.7
14828.90,8.7271,32.7
14831.90,8.7391,32.7
14834.90,8.6830,32.7
14837.90,8.6628,32.7
14840.90,8.6261,32.7
14843.90,8.6516,32.7
14846.90,8.6603,32.7
14849.90,8.6059,32.7
14852.90,8.6308,32.7
14855.90,8.6394,32.7
14858.90,8.6424,32.7
14861.89,8.6444,32.7
14864.89,8.6470,32.7
14867.89,8.6478,32.7
14870.90,8.6494,32.7
14873.89,8.6503,32.7
14876.89,8.6521,32.7
14879.90,8.6538,32.7
14882.90,8.6549,32.7
14885.90,8.6554,32.7
14888.90,8.6568,32.7
14891.90,8.6576,32.7
14894.89,8.6588,32.7
14897.89,8.6588,32.7
14900.89,8.6601,32.7
14903.89,8.6607,32.7
14906.89,8.6614,32.7
14909.89,8.6622,32.7
14912.89,8.6622,32.7
14915.89,8.6631,32.7
14918.89,8.6637,32.8
14921.89,8.6638,32.8
14924.89,8.6649,32.8
14927.89,8.6648,32.8
14930.89,8.6656,32.8
14933.89,8.6670,32.8
14936.89,8.6675,32.8
14939.89,8.6672,32.8
14942.89,8.6673,32.8
14945.89,8.6671,32.8
14948.89,8.6687,32.8
14951.89,8.6681,32.8
14954.89,8.6689,32.8
14957.89,8.6693,32.8
14960.89,8.6690,32.8
14963.89,8.6691,32.8
14966.89,8.6698,32.8
14969.89,8.6692,32.8
14972.89,8.6695,32.8
14975.89,8.6692,32.8
14978.91,8.6693,32.8
14981.91,8.6692,32.8
14984.91,8.6700,32.8
14987.91,8.6703,32.8
14990.91,8.6703,32.8
14993.91,8.6695,32.8
14996.91,8.6697,32.8
